order_id,product_id,user_id,order_date,return_date,product_category,product_price,order_quantity,return_reason,return_status,days_to_return,user_age,user_gender,user_location,payment_method,shipping_method,discount_applied
ORD00002579,PROD00002579,USER00002579,2023-10-16,2024-08-18,Clothing,278.56,4,Defective,Returned,307.0,41,Male,City36,Debit Card,Next-Day,27.97
ORD00002581,PROD00002581,USER00002581,2024-08-21,2024-12-05,Books,448.08,3,Not as described,Returned,106.0,40,Female,City50,Credit Card,Express,18.11
ORD00002583,PROD00002583,USER00002583,2023-08-31,2023-12-31,Books,286.7,3,Not as described,Returned,122.0,51,Female,City34,PayPal,Next-Day,44.44
ORD00002587,PROD00002587,USER00002587,2024-09-25,2024-04-30,Toys,328.94,2,Changed mind,Returned,-148.0,43,Male,City60,Credit Card,Express,18.69
ORD00002588,PROD00002588,USER00002588,2024-02-16,2023-11-30,Books,107.28,2,Changed mind,Returned,-78.0,35,Female,City59,PayPal,Next-Day,10.34
ORD00002589,PROD00002589,USER00002589,2023-10-20,2024-01-06,Clothing,51.47,5,Changed mind,Returned,78.0,67,Male,City70,PayPal,Express,33.73
ORD00002596,PROD00002596,USER00002596,2023-03-02,2024-07-16,Books,373.16,3,Not as described,Returned,502.0,51,Male,City18,Credit Card,Standard,9.33
ORD00002597,PROD00002597,USER00002597,2024-11-08,2024-11-12,Home,64.5,4,Changed mind,Returned,4.0,29,Male,City67,Debit Card,Next-Day,21.78
ORD00002598,PROD00002598,USER00002598,2024-08-02,2024-06-11,Home,246.17,1,Defective,Returned,-52.0,57,Female,City31,Credit Card,Express,0.5
ORD00002599,PROD00002599,USER00002599,2024-01-18,2023-09-25,Books,285.82,4,Defective,Returned,-115.0,32,Male,City85,Debit Card,Standard,41.63
ORD00002600,PROD00002600,USER00002600,2023-10-04,2024-06-23,Home,19.51,5,Changed mind,Returned,263.0,67,Female,City36,Gift Card,Standard,16.08
ORD00002605,PROD00002605,USER00002605,2024-06-24,2024-10-19,Clothing,325.1,4,Defective,Returned,117.0,60,Male,City8,Debit Card,Express,37.22
ORD00002606,PROD00002606,USER00002606,2024-11-04,2023-05-23,Books,366.73,2,Not as described,Returned,-531.0,25,Male,City30,PayPal,Standard,40.37
ORD00002607,PROD00002607,USER00002607,2023-12-28,2024-04-27,Clothing,434.24,2,Not as described,Returned,121.0,22,Female,City92,Debit Card,Standard,24.51
ORD00002608,PROD00002608,USER00002608,2024-11-07,2024-04-03,Books,233.39,1,Wrong item,Returned,-218.0,30,Female,City55,PayPal,Express,24.05
ORD00002613,PROD00002613,USER00002613,2023-02-13,2024-10-11,Electronics,212.16,3,Defective,Returned,606.0,51,Male,City14,Gift Card,Express,46.88
ORD00002615,PROD00002615,USER00002615,2024-11-03,2024-12-07,Books,56.73,5,Defective,Returned,34.0,63,Female,City9,Debit Card,Standard,25.52
ORD00002619,PROD00002619,USER00002619,2024-12-02,2024-08-24,Clothing,159.53,1,Wrong item,Returned,-100.0,23,Male,City32,Debit Card,Standard,15.25
ORD00002620,PROD00002620,USER00002620,2023-07-07,2023-01-06,Home,83.74,2,Wrong item,Returned,-182.0,64,Female,City1,Credit Card,Express,6.05
ORD00002623,PROD00002623,USER00002623,2023-06-19,2024-06-23,Home,321.11,1,Not as described,Returned,370.0,54,Female,City1,Credit Card,Next-Day,31.1
ORD00002624,PROD00002624,USER00002624,2024-07-19,2023-07-09,Books,283.53,1,Wrong item,Returned,-376.0,57,Female,City74,Gift Card,Express,33.68
ORD00002630,PROD00002630,USER00002630,2023-05-19,2023-10-14,Clothing,313.65,1,Defective,Returned,148.0,46,Male,City21,Debit Card,Express,1.66
ORD00002632,PROD00002632,USER00002632,2024-04-22,2024-02-15,Home,181.44,4,Wrong item,Returned,-67.0,45,Male,City13,Gift Card,Express,16.28
ORD00002633,PROD00002633,USER00002633,2023-07-03,2024-11-10,Clothing,147.79,2,Changed mind,Returned,496.0,59,Female,City3,Debit Card,Next-Day,0.59
ORD00002636,PROD00002636,USER00002636,2023-05-12,2024-03-06,Electronics,236.4,5,Changed mind,Returned,299.0,32,Male,City61,Debit Card,Standard,14.65
ORD00002637,PROD00002637,USER00002637,2023-09-27,2023-10-03,Electronics,181.96,1,Not as described,Returned,6.0,41,Female,City40,Debit Card,Express,37.12
ORD00002639,PROD00002639,USER00002639,2024-02-06,2024-08-20,Books,390.5,4,Changed mind,Returned,196.0,47,Male,City48,Credit Card,Next-Day,5.07
ORD00002640,PROD00002640,USER00002640,2024-04-21,2024-07-23,Electronics,44.78,5,Changed mind,Returned,93.0,61,Male,City86,Gift Card,Standard,47.35
ORD00002648,PROD00002648,USER00002648,2023-03-31,2024-06-24,Toys,165.53,3,Defective,Returned,451.0,18,Male,City92,Debit Card,Express,3.84
ORD00002651,PROD00002651,USER00002651,2024-05-19,2024-07-09,Home,315.58,5,Defective,Returned,51.0,68,Female,City75,Debit Card,Standard,48.94
ORD00002653,PROD00002653,USER00002653,2023-03-24,2023-03-10,Clothing,424.87,3,Not as described,Returned,-14.0,34,Female,City33,Credit Card,Standard,38.81
ORD00002654,PROD00002654,USER00002654,2024-10-03,2023-01-14,Toys,145.89,2,Changed mind,Returned,-628.0,37,Male,City46,Gift Card,Standard,17.29
ORD00002658,PROD00002658,USER00002658,2023-01-01,2023-01-25,Toys,363.3,5,Wrong item,Returned,24.0,40,Female,City36,PayPal,Next-Day,3.76
ORD00002662,PROD00002662,USER00002662,2024-07-19,2023-07-16,Home,499.67,4,Changed mind,Returned,-369.0,57,Male,City98,PayPal,Express,15.93
ORD00002663,PROD00002663,USER00002663,2023-05-21,2024-02-23,Electronics,368.0,1,Not as described,Returned,278.0,63,Male,City39,PayPal,Express,12.67
ORD00002664,PROD00002664,USER00002664,2023-07-04,2023-09-04,Electronics,122.37,1,Not as described,Returned,62.0,46,Male,City22,PayPal,Express,19.77
ORD00002665,PROD00002665,USER00002665,2024-07-27,2024-03-01,Home,21.8,2,Wrong item,Returned,-148.0,62,Male,City96,PayPal,Express,15.86
ORD00002667,PROD00002667,USER00002667,2024-11-04,2024-08-13,Electronics,88.54,1,Wrong item,Returned,-83.0,46,Male,City15,Gift Card,Standard,26.03
ORD00002668,PROD00002668,USER00002668,2024-10-07,2024-06-25,Books,328.09,2,Wrong item,Returned,-104.0,62,Female,City34,Credit Card,Express,20.55
ORD00002671,PROD00002671,USER00002671,2023-12-16,2024-09-26,Home,32.81,4,Changed mind,Returned,285.0,35,Female,City80,Debit Card,Next-Day,20.81
ORD00002673,PROD00002673,USER00002673,2023-06-13,2023-12-05,Clothing,156.48,5,Wrong item,Returned,175.0,34,Male,City71,Gift Card,Next-Day,25.28
ORD00002675,PROD00002675,USER00002675,2023-06-28,2024-07-04,Home,340.9,1,Defective,Returned,372.0,35,Male,City61,PayPal,Standard,34.1
ORD00002680,PROD00002680,USER00002680,2024-06-03,2023-05-26,Clothing,6.3,3,Defective,Returned,-374.0,34,Male,City74,PayPal,Standard,42.43
ORD00002681,PROD00002681,USER00002681,2024-02-05,2023-09-25,Toys,384.57,5,Not as described,Returned,-133.0,67,Male,City68,Gift Card,Express,8.53
ORD00002682,PROD00002682,USER00002682,2024-06-13,2023-05-13,Toys,119.08,2,Defective,Returned,-397.0,25,Female,City84,PayPal,Standard,33.93
ORD00002685,PROD00002685,USER00002685,2023-09-13,2023-05-02,Books,308.48,5,Defective,Returned,-134.0,45,Female,City59,PayPal,Express,32.31
ORD00002688,PROD00002688,USER00002688,2023-08-03,2023-12-21,Electronics,183.36,3,Changed mind,Returned,140.0,43,Female,City97,Credit Card,Next-Day,19.79
ORD00002691,PROD00002691,USER00002691,2024-01-16,2024-04-17,Clothing,166.34,5,Not as described,Returned,92.0,57,Female,City20,Debit Card,Express,36.72
ORD00002693,PROD00002693,USER00002693,2024-06-05,2023-11-06,Electronics,229.18,3,Changed mind,Returned,-212.0,67,Male,City22,Gift Card,Next-Day,42.69
ORD00002694,PROD00002694,USER00002694,2024-02-25,2024-02-04,Clothing,100.7,1,Wrong item,Returned,-21.0,63,Female,City1,Credit Card,Next-Day,10.19
ORD00002695,PROD00002695,USER00002695,2024-09-20,2023-02-02,Electronics,181.23,2,Wrong item,Returned,-596.0,66,Female,City100,Credit Card,Express,36.42
ORD00002698,PROD00002698,USER00002698,2024-03-30,2023-12-19,Electronics,152.48,3,Not as described,Returned,-102.0,38,Female,City5,Credit Card,Next-Day,23.1
ORD00002699,PROD00002699,USER00002699,2023-05-26,2024-03-23,Clothing,182.03,5,Not as described,Returned,302.0,47,Male,City40,Gift Card,Standard,40.73
ORD00002702,PROD00002702,USER00002702,2024-07-27,2023-01-16,Home,96.86,1,Wrong item,Returned,-558.0,70,Female,City18,Debit Card,Standard,0.26
ORD00002704,PROD00002704,USER00002704,2023-07-22,2023-01-24,Electronics,57.34,3,Not as described,Returned,-179.0,32,Female,City57,Debit Card,Next-Day,36.2
ORD00002707,PROD00002707,USER00002707,2024-04-28,2023-09-01,Home,405.76,5,Not as described,Returned,-240.0,40,Male,City70,Debit Card,Standard,12.51
ORD00002708,PROD00002708,USER00002708,2024-02-17,2023-11-07,Books,113.75,1,Not as described,Returned,-102.0,36,Female,City23,PayPal,Standard,26.49
ORD00002709,PROD00002709,USER00002709,2024-08-07,2023-04-29,Clothing,212.23,5,Defective,Returned,-466.0,39,Female,City77,Debit Card,Standard,24.47
ORD00002710,PROD00002710,USER00002710,2023-01-16,2024-12-02,Home,324.9,5,Defective,Returned,686.0,53,Male,City55,Gift Card,Express,0.15
ORD00002712,PROD00002712,USER00002712,2024-07-04,2023-11-11,Clothing,245.21,2,Changed mind,Returned,-236.0,66,Female,City13,Gift Card,Express,29.44
ORD00002715,PROD00002715,USER00002715,2024-01-27,2024-05-21,Clothing,108.29,2,Wrong item,Returned,115.0,60,Male,City39,Debit Card,Standard,22.11
ORD00002716,PROD00002716,USER00002716,2023-05-29,2024-09-26,Clothing,164.6,5,Defective,Returned,486.0,23,Female,City18,PayPal,Standard,7.43
ORD00002719,PROD00002719,USER00002719,2023-05-28,2023-11-08,Clothing,233.17,2,Wrong item,Returned,164.0,53,Male,City17,PayPal,Next-Day,30.12
ORD00002720,PROD00002720,USER00002720,2023-04-12,2024-06-10,Toys,47.06,3,Wrong item,Returned,425.0,37,Male,City34,Credit Card,Standard,32.56
ORD00002721,PROD00002721,USER00002721,2024-01-01,2023-10-27,Clothing,22.07,3,Changed mind,Returned,-66.0,40,Female,City11,Credit Card,Express,4.66
ORD00002724,PROD00002724,USER00002724,2024-01-18,2024-02-01,Clothing,470.4,4,Not as described,Returned,14.0,23,Female,City79,Gift Card,Express,29.01
ORD00002725,PROD00002725,USER00002725,2023-06-21,2023-12-16,Toys,268.83,5,Not as described,Returned,178.0,20,Female,City3,Credit Card,Next-Day,45.59
ORD00002727,PROD00002727,USER00002727,2023-12-22,2023-09-17,Toys,43.6,5,Wrong item,Returned,-96.0,37,Male,City4,Credit Card,Next-Day,20.42
ORD00002731,PROD00002731,USER00002731,2023-01-23,2023-06-29,Clothing,434.96,4,Not as described,Returned,157.0,56,Female,City48,Debit Card,Express,2.19
ORD00002733,PROD00002733,USER00002733,2023-01-26,2024-02-04,Home,252.11,2,Changed mind,Returned,374.0,46,Male,City53,Credit Card,Next-Day,32.27
ORD00002734,PROD00002734,USER00002734,2024-03-21,2023-04-01,Electronics,208.6,1,Not as described,Returned,-355.0,20,Female,City79,Gift Card,Next-Day,20.5
ORD00002735,PROD00002735,USER00002735,2023-01-21,2023-12-18,Home,335.04,3,Defective,Returned,331.0,25,Male,City48,Credit Card,Standard,27.95
ORD00002736,PROD00002736,USER00002736,2024-10-27,2023-10-27,Books,325.93,5,Defective,Returned,-366.0,63,Male,City66,Debit Card,Next-Day,40.26
ORD00002737,PROD00002737,USER00002737,2024-08-28,2023-06-09,Electronics,37.19,4,Wrong item,Returned,-446.0,32,Female,City15,Gift Card,Express,22.68
ORD00002738,PROD00002738,USER00002738,2024-02-14,2023-04-01,Electronics,328.79,4,Defective,Returned,-319.0,18,Female,City10,Debit Card,Next-Day,29.85
ORD00002740,PROD00002740,USER00002740,2024-11-30,2023-07-12,Clothing,472.83,5,Not as described,Returned,-507.0,52,Male,City3,Debit Card,Express,9.47
ORD00002743,PROD00002743,USER00002743,2023-08-30,2024-02-23,Toys,81.01,1,Not as described,Returned,177.0,54,Female,City38,Debit Card,Standard,44.09
ORD00002744,PROD00002744,USER00002744,2023-12-12,2024-08-20,Clothing,283.92,5,Defective,Returned,252.0,59,Female,City39,Gift Card,Next-Day,39.84
ORD00002746,PROD00002746,USER00002746,2024-03-19,2023-07-03,Clothing,126.56,2,Wrong item,Returned,-260.0,58,Female,City99,Gift Card,Next-Day,45.83
ORD00002748,PROD00002748,USER00002748,2023-01-21,2023-08-16,Clothing,89.8,5,Changed mind,Returned,207.0,67,Female,City71,PayPal,Next-Day,9.51
ORD00002751,PROD00002751,USER00002751,2023-02-06,2023-12-04,Books,11.0,2,Wrong item,Returned,301.0,44,Male,City91,Credit Card,Next-Day,12.4
ORD00002754,PROD00002754,USER00002754,2024-11-04,2023-07-16,Home,141.07,2,Not as described,Returned,-477.0,52,Female,City77,Gift Card,Express,8.47
ORD00002757,PROD00002757,USER00002757,2023-11-13,2024-01-16,Electronics,404.5,5,Wrong item,Returned,64.0,61,Male,City57,Credit Card,Next-Day,10.92
ORD00002758,PROD00002758,USER00002758,2023-11-05,2024-05-08,Books,423.67,1,Not as described,Returned,185.0,59,Male,City45,Debit Card,Express,33.25
ORD00002761,PROD00002761,USER00002761,2024-03-21,2023-06-04,Books,82.19,1,Not as described,Returned,-291.0,42,Male,City35,PayPal,Express,42.99
ORD00002764,PROD00002764,USER00002764,2023-05-31,2023-12-22,Clothing,191.83,4,Wrong item,Returned,205.0,45,Female,City77,Credit Card,Standard,48.67
ORD00002766,PROD00002766,USER00002766,2024-07-04,2023-03-29,Toys,48.66,4,Wrong item,Returned,-463.0,47,Male,City40,PayPal,Express,27.85
ORD00002777,PROD00002777,USER00002777,2023-09-08,2023-05-08,Books,257.41,4,Defective,Returned,-123.0,63,Male,City13,Gift Card,Next-Day,22.37
ORD00002778,PROD00002778,USER00002778,2024-08-29,2024-09-07,Electronics,448.24,3,Wrong item,Returned,9.0,23,Male,City29,Credit Card,Next-Day,47.6
ORD00002779,PROD00002779,USER00002779,2024-04-12,2024-07-30,Electronics,326.37,1,Wrong item,Returned,109.0,59,Female,City75,Gift Card,Next-Day,21.9
ORD00002780,PROD00002780,USER00002780,2023-09-20,2024-07-02,Electronics,195.91,1,Not as described,Returned,286.0,36,Female,City37,Credit Card,Express,17.78
ORD00002781,PROD00002781,USER00002781,2023-10-29,2024-12-29,Toys,112.01,3,Wrong item,Returned,427.0,67,Male,City89,Credit Card,Standard,24.98
ORD00002784,PROD00002784,USER00002784,2023-02-08,2024-07-26,Books,100.99,2,Changed mind,Returned,534.0,68,Male,City12,Debit Card,Express,29.13
ORD00002785,PROD00002785,USER00002785,2024-07-19,2024-10-17,Electronics,296.14,2,Defective,Returned,90.0,36,Male,City43,PayPal,Next-Day,33.71
ORD00002786,PROD00002786,USER00002786,2023-06-09,2023-09-30,Home,188.35,4,Defective,Returned,113.0,69,Male,City90,Debit Card,Express,16.99
ORD00002787,PROD00002787,USER00002787,2024-06-11,2023-11-19,Clothing,167.88,2,Defective,Returned,-205.0,55,Female,City17,PayPal,Standard,16.52
ORD00002794,PROD00002794,USER00002794,2023-10-13,2023-05-29,Electronics,197.4,4,Not as described,Returned,-137.0,57,Male,City6,Gift Card,Next-Day,25.57
ORD00002796,PROD00002796,USER00002796,2023-12-06,2023-10-22,Electronics,64.9,1,Not as described,Returned,-45.0,57,Female,City13,PayPal,Next-Day,48.5
ORD00002798,PROD00002798,USER00002798,2024-09-28,2024-11-13,Electronics,293.66,5,Wrong item,Returned,46.0,53,Female,City91,PayPal,Next-Day,22.61
ORD00002800,PROD00002800,USER00002800,2023-09-19,2023-10-10,Electronics,360.72,3,Not as described,Returned,21.0,29,Male,City90,Credit Card,Express,47.82
ORD00002801,PROD00002801,USER00002801,2023-08-12,2024-03-16,Clothing,155.5,5,Wrong item,Returned,217.0,26,Male,City58,Credit Card,Next-Day,34.47
ORD00002802,PROD00002802,USER00002802,2023-10-15,2023-09-29,Clothing,370.26,3,Wrong item,Returned,-16.0,38,Female,City74,Gift Card,Standard,47.12
ORD00002804,PROD00002804,USER00002804,2024-03-28,2024-06-04,Clothing,443.05,4,Changed mind,Returned,68.0,38,Male,City20,Debit Card,Express,24.18
ORD00002805,PROD00002805,USER00002805,2023-10-04,2023-12-07,Toys,304.23,2,Defective,Returned,64.0,27,Female,City54,Credit Card,Standard,8.78
ORD00002806,PROD00002806,USER00002806,2023-09-26,2024-06-12,Books,175.58,1,Defective,Returned,260.0,35,Male,City42,Debit Card,Next-Day,4.95
ORD00002808,PROD00002808,USER00002808,2023-03-04,2023-12-29,Electronics,353.79,4,Wrong item,Returned,300.0,18,Male,City95,Credit Card,Next-Day,12.92
ORD00002810,PROD00002810,USER00002810,2024-11-13,2023-09-08,Books,203.76,3,Wrong item,Returned,-432.0,49,Male,City77,Gift Card,Next-Day,27.87
ORD00002811,PROD00002811,USER00002811,2024-10-21,2024-07-13,Toys,63.84,2,Defective,Returned,-100.0,45,Female,City99,Gift Card,Next-Day,29.6
ORD00002812,PROD00002812,USER00002812,2023-07-22,2023-08-09,Toys,88.5,4,Changed mind,Returned,18.0,21,Male,City83,Credit Card,Express,2.58
ORD00002818,PROD00002818,USER00002818,2024-09-24,2024-09-01,Home,209.97,4,Not as described,Returned,-23.0,30,Male,City42,Credit Card,Standard,43.63
ORD00002822,PROD00002822,USER00002822,2024-01-16,2024-01-05,Clothing,326.16,3,Changed mind,Returned,-11.0,58,Female,City37,Credit Card,Next-Day,37.38
ORD00002823,PROD00002823,USER00002823,2023-01-11,2024-12-03,Home,166.94,5,Defective,Returned,692.0,18,Male,City23,Gift Card,Express,36.24
ORD00002824,PROD00002824,USER00002824,2024-11-28,2024-12-30,Electronics,111.12,1,Wrong item,Returned,32.0,23,Female,City97,Credit Card,Express,35.03
ORD00002825,PROD00002825,USER00002825,2024-12-08,2023-07-26,Toys,412.55,1,Not as described,Returned,-501.0,70,Male,City1,PayPal,Standard,41.43
ORD00002828,PROD00002828,USER00002828,2023-04-08,2024-01-11,Toys,304.86,2,Not as described,Returned,278.0,37,Male,City39,Debit Card,Next-Day,11.39
ORD00002829,PROD00002829,USER00002829,2024-07-01,2023-08-12,Home,417.77,1,Defective,Returned,-324.0,47,Female,City95,Credit Card,Express,12.86
ORD00002832,PROD00002832,USER00002832,2023-06-04,2024-03-26,Home,190.11,4,Defective,Returned,296.0,59,Female,City53,Debit Card,Next-Day,44.7
ORD00002833,PROD00002833,USER00002833,2023-03-02,2023-03-17,Toys,159.42,3,Not as described,Returned,15.0,42,Male,City4,Gift Card,Express,1.62
ORD00002835,PROD00002835,USER00002835,2024-04-14,2024-12-22,Clothing,475.84,5,Not as described,Returned,252.0,65,Male,City47,Credit Card,Express,3.08
ORD00002837,PROD00002837,USER00002837,2023-05-17,2023-06-01,Books,223.03,3,Changed mind,Returned,15.0,50,Male,City99,Debit Card,Express,27.61
ORD00002838,PROD00002838,USER00002838,2024-04-20,2023-04-24,Home,337.62,1,Defective,Returned,-362.0,19,Male,City32,Debit Card,Express,20.54
ORD00002840,PROD00002840,USER00002840,2024-01-10,2024-11-29,Electronics,178.21,3,Defective,Returned,324.0,35,Male,City72,PayPal,Next-Day,35.32
ORD00002841,PROD00002841,USER00002841,2024-07-31,2023-07-29,Books,257.29,1,Changed mind,Returned,-368.0,62,Female,City87,Debit Card,Next-Day,18.57
ORD00002843,PROD00002843,USER00002843,2023-01-12,2024-12-26,Books,72.39,3,Defective,Returned,714.0,39,Male,City7,PayPal,Express,12.17
ORD00002846,PROD00002846,USER00002846,2024-05-29,2024-06-04,Books,286.41,3,Wrong item,Returned,6.0,66,Female,City59,PayPal,Express,39.46
ORD00002848,PROD00002848,USER00002848,2024-02-28,2023-03-06,Clothing,234.67,3,Changed mind,Returned,-359.0,33,Male,City49,PayPal,Express,1.0
ORD00002849,PROD00002849,USER00002849,2024-04-28,2023-10-01,Electronics,183.39,1,Wrong item,Returned,-210.0,20,Male,City66,Debit Card,Express,23.08
ORD00002850,PROD00002850,USER00002850,2023-01-22,2024-07-17,Clothing,342.24,5,Wrong item,Returned,542.0,24,Male,City12,Credit Card,Next-Day,22.22
ORD00002851,PROD00002851,USER00002851,2024-06-09,2023-12-15,Clothing,313.31,2,Changed mind,Returned,-177.0,63,Female,City17,Credit Card,Express,14.69
ORD00002852,PROD00002852,USER00002852,2023-05-31,2023-07-25,Books,411.22,2,Changed mind,Returned,55.0,27,Male,City18,Gift Card,Express,40.86
ORD00002853,PROD00002853,USER00002853,2023-09-16,2023-12-20,Home,25.73,5,Changed mind,Returned,95.0,33,Male,City81,Credit Card,Express,3.2
ORD00002854,PROD00002854,USER00002854,2024-02-03,2024-04-12,Toys,215.72,2,Defective,Returned,69.0,22,Male,City37,Gift Card,Express,12.24
ORD00002855,PROD00002855,USER00002855,2024-11-24,2023-07-02,Toys,408.4,4,Changed mind,Returned,-511.0,39,Female,City81,PayPal,Standard,5.41
ORD00002857,PROD00002857,USER00002857,2024-03-19,2024-07-10,Clothing,28.66,5,Not as described,Returned,113.0,28,Female,City57,PayPal,Express,7.97
ORD00002859,PROD00002859,USER00002859,2024-02-05,2023-03-01,Home,433.0,5,Defective,Returned,-341.0,55,Female,City36,Credit Card,Next-Day,17.44
ORD00002860,PROD00002860,USER00002860,2024-02-06,2023-12-19,Home,266.57,1,Wrong item,Returned,-49.0,53,Male,City50,PayPal,Next-Day,12.28
